population,leg,band,pass,injected_dvv,n_trials,n_recovered,median_estimated_dvv,bias,robust_scatter_1p4826_mad,rmse,detection_probability,correct_sign_probability,correct_sign_detection_probability
allbursts,return,15_30,displaced_intercept,-0.002,46,46,-0.002034095542855,-0.00010035250028760871,0.0013968214912701003,0.0013909719746049624,0.34782608695652173,0.9130434782608695,0.34782608695652173
allbursts,return,15_30,displaced_intercept,-0.001,46,46,-0.001015348741205,-8.214466216630439e-05,0.001387713719416017,0.001382719969414144,0.043478260869565216,0.8913043478260869,0.043478260869565216
allbursts,return,15_30,displaced_intercept,-0.0005,46,46,-0.0005076671745049999,-7.586434947239135e-05,0.0013590629741337598,0.001383374663208026,0.06521739130434782,0.6086956521739131,0.043478260869565216
allbursts,return,15_30,displaced_intercept,-0.0002,46,46,-0.000204070595855,-7.052483099369561e-05,0.0013493038684565999,0.0013813880749818056,0.06521739130434782,0.5652173913043478,0.021739130434782608
allbursts,return,15_30,displaced_intercept,-0.0001,46,46,-0.0001019314480055,-6.813374276764999e-05,0.0013452712854874712,0.0013806273110857816,0.06521739130434782,0.5434782608695652,0.021739130434782608
allbursts,return,15_30,displaced_intercept,0.0,46,46,0.0,-6.572398875826088e-05,0.001342042599364047,0.0013796171200332634,0.06521739130434782,nan,0.06521739130434782
allbursts,return,15_30,displaced_intercept,0.0001,46,46,0.000100917595645,-6.386153526021739e-05,0.0013404291753405001,0.0013789466929406875,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,return,15_30,displaced_intercept,0.0002,46,46,0.000201642425995,-6.186192580239134e-05,0.0013394946512700896,0.001378973941261016,0.043478260869565216,0.5652173913043478,0.043478260869565216
allbursts,return,15_30,displaced_intercept,0.0005,46,46,0.000506219796245,-5.96795846267392e-05,0.00133353059958594,0.0013835405325189263,0.043478260869565216,0.6304347826086957,0.043478260869565216
allbursts,return,15_30,displaced_intercept,0.001,46,46,0.0010136217376450001,-5.2741454360869575e-05,0.0013264429815083995,0.001379549147955192,0.08695652173913043,0.6956521739130435,0.08695652173913043
allbursts,return,15_30,displaced_intercept,0.002,46,46,0.0020370471376449997,-3.68842742941305e-05,0.0013020652546545002,0.0013701437089266534,0.13043478260869565,0.9565217391304348,0.13043478260869565
allbursts,return,15_30,displaced_intercept,0.005,46,46,0.005086657861645,9.516740623260754e-06,0.0011450489664222002,0.001342232260028721,0.9565217391304348,1.0,0.9565217391304348
allbursts,return,15_30,displaced_intercept,0.01,46,46,0.010122988102145,7.953917044934763e-05,0.001362297328154699,0.001290332620186438,1.0,1.0,1.0
allbursts,return,15_30,primary,-0.01,46,46,-0.01015719339146,-6.090313878608685e-05,0.0014887847563385995,0.001408362009002249,1.0,1.0,1.0
allbursts,return,15_30,primary,-0.005,46,46,-0.00504698436246,5.2336460866086886e-05,0.0013289276463854995,0.0013599842538571127,0.9782608695652174,1.0,0.9782608695652174
allbursts,return,15_30,primary,-0.002,46,46,-0.0020217359669599997,9.788528754021739e-05,0.0013278839478764995,0.001352969621166797,0.34782608695652173,0.8695652173913043,0.34782608695652173
allbursts,return,15_30,primary,-0.001,46,46,-0.00101575275446,0.00011386982492826089,0.0013261367489958002,0.0013511482633854859,0.17391304347826086,0.782608695652174,0.17391304347826086
allbursts,return,15_30,primary,-0.0005,46,46,-0.0005104948625100001,0.00012081041139260872,0.00133833653110458,0.0013497567945284581,0.043478260869565216,0.6304347826086957,0.021739130434782608
allbursts,return,15_30,primary,-0.0002,46,46,-0.00020497696931,0.0001219219794480435,0.00134296871280033,0.0013488573357774442,0.043478260869565216,0.5217391304347826,0.021739130434782608
allbursts,return,15_30,primary,-0.0001,46,46,-0.00010253447141,0.0001235101030443478,0.00134622922744653,0.0013483222503910602,0.043478260869565216,0.5217391304347826,0.021739130434782608
allbursts,return,15_30,primary,0.0,46,46,3.3881317890172014e-21,0.00012485948581652173,0.0013483374305168039,0.0013476774677951822,0.06521739130434782,nan,0.06521739130434782
allbursts,return,15_30,primary,0.0001,46,46,0.00010162683923000001,0.00012587322175260874,0.001350569483363856,0.0013472352520428011,0.08695652173913043,0.5869565217391305,0.06521739130434782
allbursts,return,15_30,primary,0.0002,46,46,0.00020268620554,0.00012730317165239127,0.0013531223714736,0.0013468345186508459,0.13043478260869565,0.6304347826086957,0.10869565217391304
allbursts,return,15_30,primary,0.0005,46,46,0.00050591778569,0.00013198356247130436,0.0013512657409232099,0.0013461522589034204,0.15217391304347827,0.6956521739130435,0.13043478260869565
allbursts,return,15_30,primary,0.001,46,46,0.00101511834379,0.00014057854671239124,0.0013556944758510508,0.001344233537316699,0.15217391304347827,0.7608695652173914,0.15217391304347827
allbursts,return,15_30,primary,0.002,46,46,0.00203629713454,0.00015624676972478258,0.0013750890178535996,0.0013416390665600424,0.41304347826086957,0.9782608695652174,0.41304347826086957
allbursts,return,15_30,primary,0.005,46,46,0.00514338631854,0.0002086897816704345,0.001434774348504,0.001330019350222067,0.9782608695652174,1.0,0.9782608695652174
allbursts,return,15_30,primary,0.01,46,46,0.010250581748539999,0.00031219628601826044,0.001481418037180199,0.0013317945660606218,1.0,1.0,1.0
allbursts,return,15_30,reference_split,-0.01,46,46,-0.0102791935209449,-0.00021516515148837847,0.0017950441536657015,0.0015547795352214336,1.0,1.0,1.0
allbursts,return,15_30,reference_split,-0.005,46,46,-0.0051271005524449005,-6.783860144490025e-05,0.0016929701125722,0.0014715166060408577,0.9347826086956522,1.0,0.9347826086956522
allbursts,return,15_30,reference_split,-0.002,46,46,-0.0020416781859449,-1.413330855598698e-05,0.0016495553901485402,0.0014551579573877083,0.34782608695652173,0.9130434782608695,0.34782608695652173
allbursts,return,15_30,reference_split,-0.001,46,46,-0.0010221896964449002,1.1903891624261543e-06,0.0016486040792654995,0.0014519506239338426,0.13043478260869565,0.6956521739130435,0.13043478260869565
allbursts,return,15_30,reference_split,-0.0005,46,46,-0.0005118345424949,3.871497687708681e-06,0.0016464967108100698,0.0014537057940241197,0.043478260869565216,0.6304347826086957,0.043478260869565216
allbursts,return,15_30,reference_split,-0.0002,46,46,-0.0002053037549449,5.620367963143519e-06,0.0016472846794256999,0.0014522122961759115,0.043478260869565216,0.6086956521739131,0.021739130434782608
allbursts,return,15_30,reference_split,-0.0001,46,46,-0.0001026693982449,6.568743720100017e-06,0.0016457266116757198,0.0014513471985341672,0.043478260869565216,0.5217391304347826,0.021739130434782608
allbursts,return,15_30,reference_split,0.0,46,46,0.0,7.555651362704357e-06,0.0016449169864178087,0.0014505338477149297,0.06521739130434782,nan,0.06521739130434782
allbursts,return,15_30,reference_split,0.0001,46,46,0.0001021286410551,7.956191844013031e-06,0.00164378794382649,0.0014497690692068517,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,return,15_30,reference_split,0.0002,46,46,0.00020430702345509998,8.499197117056416e-06,0.00164165505552552,0.00144921669523227,0.10869565217391304,0.5652173913043478,0.08695652173913043
allbursts,return,15_30,reference_split,0.0005,46,46,0.0005100318435051,7.289878322056552e-06,0.0016372961455498197,0.0014474830180953892,0.10869565217391304,0.5869565217391305,0.08695652173913043
allbursts,return,15_30,reference_split,0.001,46,46,0.0010245075423051,1.1792593953360838e-05,0.0016354480750722237,0.0014428993138076492,0.15217391304347827,0.7391304347826086,0.13043478260869565
allbursts,return,15_30,reference_split,0.002,46,46,0.0020596470685551,2.671857293466513e-05,0.00154836064546002,0.0014248124682845911,0.32608695652173914,0.9347826086956522,0.32608695652173914
allbursts,return,15_30,reference_split,0.005,46,46,0.0051295632260551,6.731544918553434e-05,0.0014701738305051004,0.0013876528781409728,0.9782608695652174,1.0,0.9782608695652174
allbursts,return,15_30,reference_split,0.01,46,46,0.0101601848590551,0.0001764857034464037,0.0014169102082904994,0.0013644604201637459,1.0,1.0,1.0
allbursts,return,15_30,slowness_offset_m,-0.01,46,46,-0.01097843032733,-0.0012622408510691299,0.0022535413593798015,0.0023605324212299683,1.0,1.0,1.0
allbursts,return,15_30,slowness_offset_m,-0.005,46,46,-0.00550033174583,-0.0006715651006995651,0.0021727958054417996,0.0020605598688084054,0.8478260869565217,1.0,0.8478260869565217
allbursts,return,15_30,slowness_offset_m,-0.002,46,46,-0.00220521392883,-0.00032975710517880427,0.00227637624649071,0.0019277163866842214,0.2826086956521739,0.9130434782608695,0.2826086956521739
allbursts,return,15_30,slowness_offset_m,-0.001,46,46,-0.00109883541573,-0.0002241927869750216,0.00230749192362213,0.001909333398167038,0.15217391304347827,0.717391304347826,0.15217391304347827
allbursts,return,15_30,slowness_offset_m,-0.0005,46,46,-0.00055089241198,-0.00017663202914282612,0.0022944913977782995,0.001903254380259897,0.06521739130434782,0.6086956521739131,0.06521739130434782
allbursts,return,15_30,slowness_offset_m,-0.0002,46,46,-0.000218838452935,-0.00014600848104760864,0.002279701401978,0.0018994702590489152,0.06521739130434782,0.5652173913043478,0.06521739130434782
allbursts,return,15_30,slowness_offset_m,-0.0001,46,46,-0.00010902461679500001,-0.00014390906261108695,0.0022737183459564003,0.001894315413678134,0.043478260869565216,0.5217391304347826,0.043478260869565216
allbursts,return,15_30,slowness_offset_m,0.0,46,46,-1.3552527156068805e-20,-0.00013393889708739122,0.0022681833768740996,0.0018930613821253315,0.06521739130434782,nan,0.06521739130434782
allbursts,return,15_30,slowness_offset_m,0.0001,46,46,0.00011155180637,-0.00012306355253282608,0.0022619379666282,0.0018919676026198297,0.06521739130434782,0.5217391304347826,0.021739130434782608
allbursts,return,15_30,slowness_offset_m,0.0002,46,46,0.00022338549212,-0.00011230929038695649,0.002255468052936,0.001891083210375303,0.08695652173913043,0.5217391304347826,0.043478260869565216
allbursts,return,15_30,slowness_offset_m,0.0005,46,46,0.00047059476542,-8.689239365021737e-05,0.00228755020009068,0.0018918743446816465,0.06521739130434782,0.6304347826086957,0.043478260869565216
allbursts,return,15_30,slowness_offset_m,0.001,46,46,0.00103085482267,-3.4890622801739176e-05,0.0022959438173796596,0.0018928366176945853,0.06521739130434782,0.717391304347826,0.06521739130434782
allbursts,return,15_30,slowness_offset_m,0.002,46,46,0.00214860748117,7.011075963130442e-05,0.0022924809207169796,0.0018952768178530533,0.2608695652173913,0.8478260869565217,0.2608695652173913
allbursts,return,15_30,slowness_offset_m,0.005,46,46,0.00547991786617,0.0004042204096765218,0.0021985758265254,0.0019264794130585048,0.8260869565217391,1.0,0.8260869565217391
allbursts,return,15_30,slowness_offset_m,0.01,46,46,0.01108456678267,0.001001255932191739,0.0020561097954494996,0.0021206745726491207,1.0,1.0,1.0
allbursts,return,15_30,slowness_offset_p,-0.01,46,46,-0.00943673282833,0.0005351045144526084,0.0011739691572861016,0.0011000799504577456,1.0,1.0,1.0
allbursts,return,15_30,slowness_offset_p,-0.005,46,46,-0.004756817152329999,0.0002709308532786961,0.0010818161238654,0.00095213387475337,1.0,1.0,1.0
allbursts,return,15_30,slowness_offset_p,-0.002,46,46,-0.0019231409883300001,0.00010121399612630439,0.0010168582836215998,0.0009182120060079675,0.5652173913043478,1.0,0.5652173913043478
allbursts,return,15_30,slowness_offset_p,-0.001,46,46,-0.00096097918563,5.128610271423912e-05,0.0010501049484349198,0.0009115833132580939,0.2391304347826087,0.8478260869565217,0.2391304347826087
allbursts,return,15_30,slowness_offset_p,-0.0005,46,46,-0.00047778686148000003,2.5109148835717344e-05,0.0010734114147269102,0.0009097492104964048,0.06521739130434782,0.6739130434782609,0.06521739130434782
allbursts,return,15_30,slowness_offset_p,-0.0002,46,46,-0.000192536844355,7.67672407508698e-06,0.001079601307940925,0.0009108513830930148,0.043478260869565216,0.5652173913043478,0.043478260869565216
allbursts,return,15_30,slowness_offset_p,-0.0001,46,46,-9.6278024965e-05,2.229610804347819e-06,0.001081958269274589,0.0009113966802804268,0.043478260869565216,0.5217391304347826,0.043478260869565216
allbursts,return,15_30,slowness_offset_p,0.0,46,46,6.776263578034403e-21,-3.2193719556521815e-06,0.0010942496516227079,0.0009119516152676228,0.06521739130434782,nan,0.06521739130434782
allbursts,return,15_30,slowness_offset_p,0.0001,46,46,9.501821967000001e-05,-8.752060256521783e-06,0.0011052167709880499,0.0009120980709452403,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,return,15_30,slowness_offset_p,0.0002,46,46,0.00019094726757000002,-1.3654024786087e-05,0.0011109884306369098,0.0009121107150333304,0.10869565217391304,0.5652173913043478,0.08695652173913043
allbursts,return,15_30,slowness_offset_p,0.0005,46,46,0.00047536568197000006,-2.4575877121739156e-05,0.0011045679254051398,0.0009169127080120999,0.08695652173913043,0.6739130434782609,0.08695652173913043
allbursts,return,15_30,slowness_offset_p,0.001,46,46,0.0009444121326699999,-4.2070815253913086e-05,0.0010570751797300798,0.0009083206362861094,0.21739130434782608,0.9130434782608695,0.21739130434782608
allbursts,return,15_30,slowness_offset_p,0.002,46,46,0.00188280985417,-9.816719637565223e-05,0.0010010038833206999,0.0009083860738355412,0.5434782608695652,0.9782608695652174,0.5434782608695652
allbursts,return,15_30,slowness_offset_p,0.005,46,46,0.00473454313217,-0.0002488273087213042,0.0009529920298667986,0.0009280947388757018,1.0,1.0,1.0
allbursts,return,15_30,slowness_offset_p,0.01,46,46,0.009471083134669999,-0.00047645590269956595,0.0009732668502522,0.0010671492675833998,1.0,1.0,1.0
allbursts,return,3_15,aperture_200m,-0.01,46,46,-0.009979952875555,7.904173022760936e-05,0.0011225352228509987,0.000997320707139749,1.0,1.0,1.0
allbursts,return,3_15,aperture_200m,-0.005,46,46,-0.004960840385555,7.287528572760904e-05,0.0010284877364937002,0.0009796789020990427,1.0,1.0,1.0
allbursts,return,3_15,aperture_200m,-0.002,46,46,-0.001992298386055,7.326625889891302e-05,0.0010136394552396,0.0009726552827779981,0.5869565217391305,0.9782608695652174,0.5869565217391305
allbursts,return,3_15,aperture_200m,-0.001,46,46,-0.000999843229555,8.211052929434782e-05,0.0010024044251172,0.000975208412558246,0.15217391304347827,0.8043478260869565,0.15217391304347827
allbursts,return,3_15,aperture_200m,-0.0005,46,46,-0.000503919408405,8.636938301391302e-05,0.0009562622342676902,0.00097803548279887,0.10869565217391304,0.717391304347826,0.10869565217391304
allbursts,return,3_15,aperture_200m,-0.0002,46,46,-0.00020073040770499998,8.635745423347828e-05,0.0009683159804988601,0.0009825318544122378,0.021739130434782608,0.5652173913043478,0.0
allbursts,return,3_15,aperture_200m,-0.0001,46,46,-9.992654720499999e-05,8.727096434499998e-05,0.0009695817369795899,0.0009823878213690304,0.043478260869565216,0.5652173913043478,0.0
allbursts,return,3_15,aperture_200m,0.0,46,46,0.0,8.850211445789127e-05,0.000969080004761253,0.0009819812546883056,0.06521739130434782,nan,0.06521739130434782
allbursts,return,3_15,aperture_200m,0.0001,46,46,9.832039112750001e-05,9.54079911185869e-05,0.0009677349488657446,0.000979565588133793,0.08695652173913043,0.5869565217391305,0.08695652173913043
allbursts,return,3_15,aperture_200m,0.0002,46,46,0.000196964971245,9.656560243478256e-05,0.0009666200214602399,0.0009790529799435512,0.08695652173913043,0.5869565217391305,0.08695652173913043
allbursts,return,3_15,aperture_200m,0.0005,46,46,0.000491773241945,0.00010293938783782605,0.00095926882030539,0.000987389718880606,0.10869565217391304,0.7391304347826086,0.10869565217391304
allbursts,return,3_15,aperture_200m,0.001,46,46,0.000992847810295,0.00011062591422086952,0.0009335098631871599,0.0009869965321886109,0.2608695652173913,0.8913043478260869,0.2608695652173913
allbursts,return,3_15,aperture_200m,0.002,46,46,0.002043083593945,0.00011484901445586948,0.0009898316894928004,0.0009837589823074916,0.5869565217391305,1.0,0.5869565217391305
allbursts,return,3_15,aperture_200m,0.005,46,46,0.005050633662945001,0.00011962861803195676,0.0009130457272356002,0.0009667762365724204,1.0,1.0,1.0
allbursts,return,3_15,aperture_200m,0.01,46,46,0.010090190925945,0.0001284499238363044,0.0010073879767119006,0.000982014847126242,1.0,1.0,1.0
allbursts,return,3_15,aperture_800m,-0.01,46,46,-0.011073794973950002,-0.0009296287038195657,0.0017486838232079977,0.00205986624249305,1.0,1.0,1.0
allbursts,return,3_15,aperture_800m,-0.005,46,46,-0.00548646885295,-0.0005103350597760869,0.0017599917987329995,0.0018705592603046337,0.8478260869565217,1.0,0.8478260869565217
allbursts,return,3_15,aperture_800m,-0.002,46,46,-0.00217896802895,-0.00025122661842323895,0.0017225641973977498,0.0018034292833004027,0.2608695652173913,0.8913043478260869,0.2608695652173913
allbursts,return,3_15,aperture_800m,-0.001,46,46,-0.0010487585824,-0.00016338326984956513,0.0018072283729222798,0.001806353795733998,0.13043478260869565,0.7608695652173914,0.13043478260869565
allbursts,return,3_15,aperture_800m,-0.0005,46,46,-0.00052622841455,-0.00012175232785323907,0.00184011194929212,0.0018044081637975452,0.08695652173913043,0.6086956521739131,0.08695652173913043
allbursts,return,3_15,aperture_800m,-0.0002,46,46,-0.00021170139897499997,-9.697245862673901e-05,0.0018345039218331,0.001801008571923618,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,return,3_15,aperture_800m,-0.0001,46,46,-0.00010625243713499999,-8.825804993630433e-05,0.0018233520648293998,0.0018002374074027256,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,return,3_15,aperture_800m,0.0,46,46,1.3552527156068805e-20,-7.941741927869557e-05,0.0018060317154608401,0.001799708608052935,0.06521739130434782,nan,0.06521739130434782
allbursts,return,3_15,aperture_800m,0.0001,46,46,0.00010663298170000001,-7.038134854478253e-05,0.0017878125783898798,0.0017992853781584146,0.06521739130434782,0.5217391304347826,0.043478260869565216
allbursts,return,3_15,aperture_800m,0.0002,46,46,0.00021368445705000002,-6.150183739326098e-05,0.0017713304833517996,0.001799019455305455,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,return,3_15,aperture_800m,0.0005,46,46,0.0005613823798000001,-3.226757826728257e-05,0.0017378940822104397,0.0018003285096530792,0.043478260869565216,0.6304347826086957,0.043478260869565216
allbursts,return,3_15,aperture_800m,0.001,46,46,0.00112093098505,7.576512218000015e-06,0.00169656999947337,0.001794714860785486,0.10869565217391304,0.717391304347826,0.10869565217391304
allbursts,return,3_15,aperture_800m,0.002,46,46,0.00219860490055,9.651791185978267e-05,0.0017148607742196,0.0018030575224185844,0.1956521739130435,0.8695652173913043,0.1956521739130435
allbursts,return,3_15,aperture_800m,0.005,46,46,0.00541444393155,0.00035566997152826064,0.0017022985405922997,0.0018230494653655898,0.8695652173913043,1.0,0.8695652173913043
allbursts,return,3_15,aperture_800m,0.01,46,46,0.010950294571049998,0.0007920298830717381,0.0016645853552852993,0.001926326283254004,1.0,1.0,1.0
allbursts,return,3_15,displaced_intercept,-0.01,46,46,-0.009906575299269,0.0003185636055353485,0.0013373250794421006,0.0015343450104282287,1.0,1.0,1.0
allbursts,return,3_15,displaced_intercept,-0.005,46,46,-0.0049575261777689995,0.00029985717827447873,0.0013135963918728003,0.0014698319628419134,0.9347826086956522,1.0,0.9347826086956522
allbursts,return,3_15,displaced_intercept,-0.002,46,46,-0.001925936074269,0.00027478289676795644,0.0013309818257505,0.0014353395254831287,0.30434782608695654,0.8260869565217391,0.30434782608695654
allbursts,return,3_15,displaced_intercept,-0.001,46,46,-0.0009381296423190001,0.0002503452060155653,0.0012882048007066137,0.0014237044065890042,0.15217391304347827,0.7391304347826086,0.13043478260869565
allbursts,return,3_15,displaced_intercept,-0.0005,46,46,-0.000487236550119,0.00022267383153686958,0.00121219069121787,0.0014138291532783556,0.08695652173913043,0.6304347826086957,0.043478260869565216
allbursts,return,3_15,displaced_intercept,-0.0002,46,46,-0.00020427226286900003,0.00019800470900550003,0.0011802384857247598,0.0014017368389746367,0.06521739130434782,0.5652173913043478,0.021739130434782608
allbursts,return,3_15,displaced_intercept,-0.0001,46,46,-0.000105366079994,0.00018957535206491307,0.0011774881555327798,0.0013985750610302017,0.043478260869565216,0.5217391304347826,0.0
allbursts,return,3_15,displaced_intercept,0.0,46,46,0.0,0.0001831790645209565,0.0011748012203531097,0.0013968501170318192,0.06521739130434782,nan,0.06521739130434782
allbursts,return,3_15,displaced_intercept,0.0001,46,46,0.000103287863531,0.0001776837020494783,0.00118250781140268,0.0013947325378864536,0.06521739130434782,0.5217391304347826,0.06521739130434782
allbursts,return,3_15,displaced_intercept,0.0002,46,46,0.00020207557103099998,0.00017324053129382603,0.0011899296932144999,0.0013924474250363622,0.06521739130434782,0.5869565217391305,0.06521739130434782
allbursts,return,3_15,displaced_intercept,0.0005,46,46,0.0004892078879809999,0.00015415549728843475,0.00124394763369492,0.0013901682804972502,0.17391304347826086,0.6521739130434783,0.17391304347826086
allbursts,return,3_15,displaced_intercept,0.001,46,46,0.000986166260981,0.0001263370140586087,0.0011827891168873501,0.0013921862095331219,0.17391304347826086,0.782608695652174,0.17391304347826086
allbursts,return,3_15,displaced_intercept,0.002,46,46,0.0019704697417310003,9.246044687926092e-05,0.0013405272137481004,0.001407366350693472,0.3695652173913043,0.9565217391304348,0.3695652173913043
allbursts,return,3_15,displaced_intercept,0.005,46,46,0.0048573556092310005,7.865665820926108e-05,0.001538399922343201,0.0013797579380110175,1.0,1.0,1.0
allbursts,return,3_15,displaced_intercept,0.01,46,46,0.009882878996231,0.00010277743599186981,0.0013119159374201986,0.0013568628905264884,1.0,1.0,1.0
allbursts,return,3_15,primary,-0.01,46,46,-0.01011857004455,0.00020923211549347782,0.0014598850787283003,0.0013315626805151472,1.0,1.0,1.0
allbursts,return,3_15,primary,-0.005,46,46,-0.00508252902355,0.0002444590139717392,0.0013062211514708992,0.0013123178725963024,0.9565217391304348,1.0,0.9565217391304348
allbursts,return,3_15,primary,-0.002,46,46,-0.0020421059810499997,0.0002669678368026088,0.0012797332889628004,0.0012958875582328544,0.41304347826086957,0.9347826086956522,0.41304347826086957
allbursts,return,3_15,primary,-0.001,46,46,-0.0010132819880499999,0.0002680052647541305,0.0012887510833722,0.001287768803998871,0.17391304347826086,0.6956521739130435,0.13043478260869565
allbursts,return,3_15,primary,-0.0005,46,46,-0.0005058750912000001,0.00026954164038041307,0.0013329847981130099,0.0012854637914891888,0.08695652173913043,0.5652173913043478,0.043478260869565216
allbursts,return,3_15,primary,-0.0002,46,46,-0.0002047708754,0.0002683013713065218,0.0013402851231816898,0.0013050069625111784,0.06521739130434782,0.5652173913043478,0.021739130434782608
allbursts,return,3_15,primary,-0.0001,46,46,-0.00010234150845000001,0.0002677068729293478,0.00134253553614684,0.0013049474829204394,0.06521739130434782,0.5217391304347826,0.021739130434782608
allbursts,return,3_15,primary,0.0,46,46,0.0,0.00026942560635656517,0.00134245063379763,0.0013058802371680885,0.06521739130434782,nan,0.06521739130434782
allbursts,return,3_15,primary,0.0001,46,46,0.00010475970165329999,0.00027141261923992606,0.00134368943764818,0.0013061699980533917,0.043478260869565216,0.5652173913043478,0.043478260869565216
allbursts,return,3_15,primary,0.0002,46,46,0.00021828773125749998,0.0002743818921896739,0.00134520452519481,0.001306281974770403,0.06521739130434782,0.5869565217391305,0.06521739130434782
allbursts,return,3_15,primary,0.0005,46,46,0.00053073514165,0.00027916514666326086,0.00134920261243635,0.0013049724939784848,0.10869565217391304,0.6304347826086957,0.10869565217391304
allbursts,return,3_15,primary,0.001,46,46,0.0010479242616,0.0002827531527263043,0.001344845010551217,0.0013045079054134785,0.2826086956521739,0.8695652173913043,0.2826086956521739
allbursts,return,3_15,primary,0.002,46,46,0.00205998039395,0.0002832526221739131,0.00133427819092491,0.001295004743309503,0.4782608695652174,0.9782608695652174,0.4782608695652174
allbursts,return,3_15,primary,0.005,46,46,0.005092234075950001,0.00030288105718913035,0.0013084638063608999,0.0012993743362604627,1.0,1.0,1.0
allbursts,return,3_15,primary,0.01,46,46,0.01013963110195,0.00032997131912391206,0.0012720967025046004,0.0012710772524651285,1.0,1.0,1.0
allbursts,return,3_15,reference_split,-0.01,46,46,-0.01002042626245,0.0001736745872456525,0.0013250795099009989,0.00127604344449438,1.0,1.0,1.0
allbursts,return,3_15,reference_split,-0.005,46,46,-0.004935912834449999,0.00018300145818043502,0.0013184020796520003,0.0012466423568059837,0.9565217391304348,1.0,0.9565217391304348
allbursts,return,3_15,reference_split,-0.002,46,46,-0.00188255538295,0.0001925166833369566,0.0012792652417797,0.0012357482578967275,0.4782608695652174,0.9565217391304348,0.4782608695652174
allbursts,return,3_15,reference_split,-0.001,46,46,-0.000883740312,0.00021100966851615656,0.0012680586499268101,0.0012341632312527495,0.17391304347826086,0.7391304347826086,0.13043478260869565
allbursts,return,3_15,reference_split,-0.0005,46,46,-0.00050121035725,0.00020591576183391305,0.0011879499599398201,0.0012312015031956539,0.13043478260869565,0.5869565217391305,0.08695652173913043
allbursts,return,3_15,reference_split,-0.0002,46,46,-0.0001976269535,0.00020877220054405657,0.0011947928692534803,0.0012308850687355055,0.10869565217391304,0.5434782608695652,0.06521739130434782
allbursts,return,3_15,reference_split,-0.0001,46,46,-9.87663251e-05,0.0002098024148293479,0.00119688014403111,0.0012342050202312626,0.08695652173913043,0.5217391304347826,0.043478260869565216
allbursts,return,3_15,reference_split,0.0,46,46,0.0,0.00020768015246586965,0.00119660122152942,0.0012393408469922903,0.06521739130434782,nan,0.06521739130434782
allbursts,return,3_15,reference_split,0.0001,46,46,0.00010034700456500001,0.00020696672782391303,0.00119549160358509,0.0012406802973609857,0.043478260869565216,0.5869565217391305,0.043478260869565216
allbursts,return,3_15,reference_split,0.0002,46,46,0.00020043136664,0.0002069928445259348,0.00119435165379453,0.0012404712694153118,0.043478260869565216,0.6304347826086957,0.043478260869565216
allbursts,return,3_15,reference_split,0.0005,46,46,0.0004986096312,0.00020747584337195657,0.00118277145674919,0.0012400114059036506,0.08695652173913043,0.6956521739130435,0.08695652173913043
allbursts,return,3_15,reference_split,0.001,46,46,0.00098371802735,0.00021190330853913044,0.0011781805616828099,0.0012466929924883215,0.2608695652173913,0.8695652173913043,0.2608695652173913
allbursts,return,3_15,reference_split,0.002,46,46,0.00201002767405,0.00022252036735434785,0.0011841768768185998,0.0012509661575575673,0.4782608695652174,0.9347826086956522,0.4782608695652174
allbursts,return,3_15,reference_split,0.005,46,46,0.00503472283255,0.0002364424805282608,0.0011900213253074991,0.0012399375770205886,1.0,1.0,1.0
allbursts,return,3_15,reference_split,0.01,46,46,0.010152704688050001,0.0002562938298543477,0.001147607811707699,0.0012201657597859324,1.0,1.0,1.0
allbursts,return,3_15,slowness_offset_m,-0.01,46,46,-0.010769334627269998,-0.0006571574458352168,0.0017927613269873982,0.00208831906020199,1.0,1.0,1.0
allbursts,return,3_15,slowness_offset_m,-0.005,46,46,-0.00539118680627,-0.00023387836689165174,0.0018750695442905998,0.0019347885365694091,0.8913043478260869,0.9565217391304348,0.8913043478260869
allbursts,return,3_15,slowness_offset_m,-0.002,46,46,-0.00220207396777,1.0389821269130486e-05,0.00198865684845093,0.0019074459839667243,0.32608695652173914,0.8695652173913043,0.30434782608695654
allbursts,return,3_15,slowness_offset_m,-0.001,46,46,-0.00107991111827,0.00010659316992456518,0.00203319032986335,0.0019065019346547387,0.13043478260869565,0.6956521739130435,0.08695652173913043
allbursts,return,3_15,slowness_offset_m,-0.0005,46,46,-0.00053632713847,0.00015029804879454348,0.0020566068080405397,0.0019022789588345336,0.08695652173913043,0.6304347826086957,0.043478260869565216
allbursts,return,3_15,slowness_offset_m,-0.0002,46,46,-0.00021543106547,0.00017975048007153697,0.0020524212727158,0.001903126645620512,0.06521739130434782,0.5434782608695652,0.021739130434782608
allbursts,return,3_15,slowness_offset_m,-0.0001,46,46,-0.00010750489722,0.00019008830991695642,0.0020526475604712,0.0019041968102147687,0.06521739130434782,0.5434782608695652,0.021739130434782608
allbursts,return,3_15,slowness_offset_m,0.0,46,46,0.0,0.00020146405124934789,0.0020525239509200997,0.001905873037217693,0.06521739130434782,nan,0.06521739130434782
